SN,Image Name,Dog ( % prediction),Cat ( % prediction),Binary Classification
7019,7019,3.352179006,96.64782882,0
7020,7020,46.26102746,53.73896956,0
7021,7021,76.21091008,23.78908992,1
7022,7022,63.33326101,36.66673601,1
7023,7023,3.596689925,96.40330672,0
7024,7024,29.02351618,70.97647786,0
7025,7025,8.305554092,91.69445038,0
7026,7026,99.8184979,0.181499741,1
7027,7027,0.085739838,99.91425276,0
7028,7028,0.167543429,99.8324573,0
7029,7029,2.641710266,97.35828638,0
7030,7030,2.362825163,97.63717055,0
7031,7031,98.78634214,1.213655435,1
7032,7032,90.5990541,9.400945157,1
7033,7033,1.126607228,98.87338877,0
7034,7034,85.56463718,14.4353658,1
7035,7035,99.03996587,0.960028917,1
7036,7036,99.99531507,0.004685229,1
7037,7037,93.13518405,6.864812225,1
7038,7038,0.062453339,99.93755221,0
7039,7039,15.91021866,84.08977985,0
7040,7040,29.61493134,70.38506866,0
7041,7041,0.268977811,99.73102808,0
7042,7042,97.83930779,2.16069743,1
7043,7043,99.86384511,0.1361534,1
7044,7044,11.51172444,88.48827481,0
7045,7045,15.70944786,84.29054618,0
7046,7046,0.111770746,99.88822341,0
7047,7047,94.66218948,5.337807909,1
7048,7048,4.710622877,95.28937936,0
7049,7049,53.61016989,46.38983309,1
7050,7050,66.29447937,33.70551467,1
7051,7051,99.91332889,0.086670782,1
7052,7052,99.76930022,0.230699684,1
7053,7053,99.19779301,0.80220243,1
7054,7054,99.6235311,0.37646892,1
7055,7055,99.90003705,0.099958782,1
7056,7056,0.730241835,99.26975369,0
7057,7057,23.01030308,76.98969841,0
7058,7058,2.972233482,97.02776074,0
7059,7059,99.4381249,0.561879762,1
7060,7060,1.273205969,98.72679114,0
7061,7061,95.76285481,4.237140715,1
7062,7062,42.98785329,57.01214671,0
7063,7063,20.97204775,79.0279448,0
7064,7064,20.06927878,79.93072271,0
7065,7065,99.83768463,0.162316719,1
7066,7066,99.82305169,0.176945457,1
7067,7067,0.823105592,99.17689562,0
7068,7068,99.99527931,0.004715768,1
7069,7069,99.96403456,0.0359695,1
7070,7070,0.374499545,99.62550402,0
7071,7071,17.5251469,82.47485161,0
7072,7072,92.84784794,7.152153552,1
7073,7073,94.30416226,5.695836246,1
7074,7074,99.92398024,0.076020579,1
7075,7075,70.41342854,29.58657146,1
7076,7076,99.86875653,0.131249137,1
7077,7077,99.98368025,0.016315855,1
7078,7078,97.65791893,2.34208405,1
7079,7079,99.88926053,0.1107416,1
7080,7080,63.04135323,36.95864975,1
7081,7081,89.8912549,10.1087451,1
7082,7082,99.98445511,0.015544487,1
7083,7083,99.99473095,0.005271633,1
7084,7084,0.028238707,99.97175336,0
7085,7085,71.40331268,28.59668732,1
7086,7086,10.79193354,89.20806646,0
7087,7087,13.02565932,86.97434068,0
7088,7088,99.92301464,0.076981034,1
7089,7089,49.5021224,50.4978776,0
7090,7090,93.01412106,6.985872239,1
7091,7091,0.014334293,99.98565912,0
7092,7092,6.606213748,93.39379072,0
7093,7093,97.20793366,2.79206764,1
7094,7094,11.17270514,88.82729411,0
7095,7095,3.897595406,96.10240459,0
7096,7096,98.79217744,1.207815763,1
7097,7097,99.99946356,0.000537968,1
7098,7098,97.574085,2.425919659,1
7099,7099,74.06005263,25.93994737,1
7100,7100,68.50455403,31.49544597,1
7101,7101,40.12050927,59.87949371,0
7102,7102,99.98978376,0.010212343,1
7103,7103,55.85573912,44.14426088,1
7104,7104,99.99400377,0.0059905,1
7105,7105,66.35338664,33.64661336,1
7106,7106,27.56965756,72.43034244,0
7107,7107,69.42943931,30.57056069,1
7108,7108,0.078041025,99.92195368,0
7109,7109,1.268850639,98.73114824,0
7110,7110,99.79986548,0.200136285,1
7111,7111,99.64339733,0.356600783,1
7112,7112,98.84910583,1.15089789,1
7113,7113,0.111944496,99.88805652,0
7114,7114,99.93919134,0.060802314,1
7115,7115,95.72674036,4.273256287,1
7116,7116,99.86999035,0.130009465,1
7117,7117,99.99374151,0.006260963,1
7118,7118,42.89638698,57.10361004,0
7119,7119,99.97459054,0.025414649,1
7120,7120,93.79376769,6.206232309,1
7121,7121,99.58145022,0.418553408,1
7122,7122,0.662379852,99.33761954,0
7123,7123,91.17827415,8.821727335,1
7124,7124,4.390254617,95.60974836,0
7125,7125,15.40540904,84.59459543,0
7126,7126,5.932808295,94.06718612,0
7127,7127,99.52241778,0.477587944,1
7128,7128,2.175880969,97.82412052,0
7129,7129,17.94092804,82.05906749,0
7130,7130,99.97207522,0.027922689,1
7131,7131,84.82638001,15.1736185,1
7132,7132,96.35277987,3.647221252,1
7133,7133,99.17376637,0.82623912,1
7134,7134,99.04453754,0.955462363,1
7135,7135,99.95281696,0.047183505,1
7136,7136,99.9396801,0.060319115,1
7137,7137,7.756022364,92.2439754,0
7138,7138,98.33485484,1.665143296,1
7139,7139,59.05142426,40.94857574,1
7140,7140,5.230322853,94.76967454,0
7141,7141,99.99973774,0.0002673,1
7142,7142,96.0439384,3.95606719,1
7143,7143,99.82611537,0.17388385,1
7144,7144,99.94670749,0.053298951,1
7145,7145,0.752533507,99.24746156,0
7146,7146,3.535909951,96.46409154,0
7147,7147,20.01555115,79.9844563,0
7148,7148,89.94809389,10.05190238,1
7149,7149,98.86717796,1.132818498,1
7150,7150,0.806336012,99.19366837,0
7151,7151,92.97375083,7.02624321,1
7152,7152,3.258966282,96.74103856,0
7153,7153,99.85960126,0.140397286,1
7154,7154,4.166540131,95.83345652,0
7155,7155,0.01103377,99.98896122,0
7156,7156,0.026192298,99.97380376,0
7157,7157,96.57683372,3.423159197,1
7158,7158,36.57413423,63.42586875,0
7159,7159,85.87146997,14.12852705,1
7160,7160,46.84438109,53.15561891,0
7161,7161,24.97912198,75.02087951,0
7162,7162,60.43023467,39.56976533,1
7163,7163,44.34592426,55.65407872,0
7164,7164,25.56580603,74.43419695,0
7165,7165,83.3466053,16.65339619,1
7166,7166,99.96349812,0.036504914,1
7167,7167,29.56080735,70.43918967,0
7168,7168,99.93832111,0.061675487,1
7169,7169,98.27216268,1.727837324,1
7170,7170,4.71312739,95.28687,0
7171,7171,0.158206047,99.84179735,0
7172,7172,10.91454625,89.08545375,0
7173,7173,0.322951446,99.67705011,0
7174,7174,37.28879094,62.71120906,0
7175,7175,0.025533512,99.97447133,0
7176,7176,0.352257118,99.64774251,0
7177,7177,0.427554036,99.57244396,0
7178,7178,15.46196491,84.53803658,0
7179,7179,99.98749495,0.012501882,1
7180,7180,97.7542758,2.24572625,1
7181,7181,99.06165004,0.938348658,1
7182,7182,0.492040953,99.50796366,0
7183,7183,99.99656677,0.00343252,1
7184,7184,95.91645002,4.083555564,1
7185,7185,84.34308171,15.65691382,1
7186,7186,56.04761839,43.95237565,1
7187,7187,18.43670607,81.56329393,0
7188,7188,99.94440675,0.05558859,1
7189,7189,99.88731742,0.112675258,1
7190,7190,99.47846532,0.521535845,1
7191,7191,0.922095031,99.07790422,0
7192,7192,2.335381508,97.66461253,0
7193,7193,53.68492603,46.31507099,1
7194,7194,1.943914406,98.05608392,0
7195,7195,64.47069049,35.52931249,1
7196,7196,0.097198482,99.90279675,0
7197,7197,0.058098917,99.94189739,0
7198,7198,98.3874917,1.612503827,1
7199,7199,9.627500176,90.3725028,0
7200,7200,99.94264841,0.057359861,1
7201,7201,0.117864739,99.88213181,0
7202,7202,9.345842153,90.65415859,0
7203,7203,7.834947854,92.16505289,0
7204,7204,82.90777802,17.09222049,1
7205,7205,19.58541721,80.4145813,0
7206,7206,99.99319315,0.006806319,1
7207,7207,8.536170423,91.46382809,0
7208,7208,2.561654337,97.43834138,0
7209,7209,99.96716976,0.032830745,1
7210,7210,0.557960523,99.44203496,0
7211,7211,4.196851701,95.80314755,0
7212,7212,45.48173547,54.51826453,0
7213,7213,99.99804497,0.001951613,1
7214,7214,99.94060993,0.059390825,1
7215,7215,0.4824779,99.51752424,0
7216,7216,33.80463123,66.19536877,0
7217,7217,11.7793642,88.22063208,0
7218,7218,99.86041188,0.139591505,1
7219,7219,99.94487166,0.055131008,1
7220,7220,99.92930889,0.070684357,1
7221,7221,2.090275474,97.90973067,0
7222,7222,99.94716048,0.052837864,1
7223,7223,94.13585663,5.864147842,1
7224,7224,0.260024914,99.7399807,0
7225,7225,78.44725251,21.55274898,1
7226,7226,99.65646863,0.34352832,1
7227,7227,0.864374917,99.13562536,0
7228,7228,99.42243695,0.577564724,1
7229,7229,17.05172956,82.94826746,0
7230,7230,88.68926167,11.31073609,1
7231,7231,99.9994278,0.000574386,1
7232,7232,38.43922317,61.56077981,0
7233,7233,1.801881567,98.19812179,0
7234,7234,40.92451036,59.07548666,0
7235,7235,0.086524972,99.91347194,0
7236,7236,1.068545785,98.93145561,0
7237,7237,99.86286163,0.137145026,1
7238,7238,96.06439471,3.935603797,1
7239,7239,15.07419199,84.92581248,0
7240,7240,55.22680283,44.77320015,1
7241,7241,2.433722094,97.56627679,0
7242,7242,0.997775607,99.00222421,0
7243,7243,31.87581897,68.12417507,0
7244,7244,0.068603607,99.93139505,0
7245,7245,98.06486964,1.935127378,1
7246,7246,99.67460632,0.325395889,1
7247,7247,95.41172981,4.58826758,1
7248,7248,99.96911287,0.030889537,1
7249,7249,1.488845609,98.51115346,0
7250,7250,2.535379864,97.46461511,0
7251,7251,99.9917388,0.008259161,1
7252,7252,99.9985218,0.001474098,1
7253,7253,3.117025457,96.88296914,0
7254,7254,78.96425128,21.03574872,1
7255,7255,94.96418238,5.035817251,1
7256,7256,99.98819828,0.011805871,1
7257,7257,62.39547729,37.60451674,1
7258,7258,0.241344701,99.75866079,0
7259,7259,97.60578275,2.394222468,1
7260,7260,98.96485209,1.035146601,1
7261,7261,99.98922348,0.010771737,1
7262,7262,15.16645998,84.83354449,0
7263,7263,72.65526056,27.34473944,1
7264,7264,99.59344864,0.406554434,1
7265,7265,99.9555409,0.044457568,1
7266,7266,0.651799561,99.34819341,0
7267,7267,99.78861213,0.211383775,1
7268,7268,2.335815318,97.66418338,0
7269,7269,0.011469667,99.98853207,0
7270,7270,1.112873293,98.88712764,0
7271,7271,98.91282916,1.087170839,1
7272,7272,28.42862904,71.57137394,0
7273,7273,0.981940888,99.01806116,0
7274,7274,95.83544731,4.164553806,1
7275,7275,34.85779762,65.14220238,0
7276,7276,55.4430604,44.55693662,1
7277,7277,1.789812185,98.21017981,0
7278,7278,9.583877027,90.41612148,0
7279,7279,99.90214109,0.09785794,1
7280,7280,10.40640771,89.59359527,0
7281,7281,99.53725934,0.462743361,1
7282,7282,21.94236368,78.05764079,0
7283,7283,99.74051118,0.259487238,1
7284,7284,3.575152159,96.42484784,0
7285,7285,98.01847339,1.981523447,1
7286,7286,25.5787164,74.42128658,0
7287,7287,40.08580148,59.9142015,0
7288,7288,1.093483716,98.90651703,0
7289,7289,7.524744421,92.47525334,0
7290,7290,96.54535651,3.454643488,1
7291,7291,95.26183009,4.738171026,1
7292,7292,62.84376979,37.15623319,1
7293,7293,99.65446591,0.345535553,1
7294,7294,99.80123043,0.198764564,1
7295,7295,19.66702044,80.33297658,0
7296,7296,0.380203687,99.61978793,0
7297,7297,28.90601754,71.09398246,0
7298,7298,99.95961785,0.040377956,1
7299,7299,1.276274957,98.7237215,0
7300,7300,99.99970198,0.000295413,1
7301,7301,1.134679653,98.86532426,0
7302,7302,0.204288727,99.79571104,0
7303,7303,41.41802192,58.58197808,0
7304,7304,1.085109357,98.91489148,0
7305,7305,99.90680814,0.093192799,1
7306,7306,88.94883394,11.05116978,1
7307,7307,81.59397244,18.40602458,1
7308,7308,14.76835161,85.23164988,0
7309,7309,99.85001087,0.149995484,1
7310,7310,0.986536872,99.01346564,0
7311,7311,0.34316841,99.65683222,0
7312,7312,76.37782693,23.62217605,1
7313,7313,0.118325604,99.88167286,0
7314,7314,89.87473845,10.12526155,1
7315,7315,99.99963045,0.000368973,1
7316,7316,99.97963309,0.02036917,1
7317,7317,1.029402111,98.97059202,0
7318,7318,74.43503141,25.56496263,1
7319,7319,94.08996701,5.910032243,1
7320,7320,5.199740455,94.80026364,0
7321,7321,99.9427557,0.057252502,1
7322,7322,9.651309252,90.34869671,0
7323,7323,99.86978769,0.130207732,1
7324,7324,1.224542689,98.77545238,0
7325,7325,0.01028121,99.98971224,0
7326,7326,85.36607027,14.63392377,1
7327,7327,98.69655371,1.3034462,1
7328,7328,99.62292314,0.377074629,1
7329,7329,20.51382959,79.48617339,0
7330,7330,0.328554446,99.67144728,0
7331,7331,0.393460924,99.60654378,0
7332,7332,71.96244001,28.03755999,1
7333,7333,28.35527658,71.64471745,0
7334,7334,99.91759658,0.082402304,1
7335,7335,0.692586787,99.30740595,0
7336,7336,99.40243363,0.597566878,1
7337,7337,0.012112988,99.98788834,0
7338,7338,99.99374151,0.006260748,1
7339,7339,5.244965106,94.75502968,0
7340,7340,9.592040628,90.40795565,0
7341,7341,97.75660038,2.243400179,1
7342,7342,0.082174473,99.91782308,0
7343,7343,99.6432066,0.356794661,1
7344,7344,98.74737263,1.252627466,1
7345,7345,0.033156617,99.9668479,0
7346,7346,99.99382496,0.006171154,1
7347,7347,99.89557266,0.104427349,1
7348,7348,99.98884201,0.011158167,1
7349,7349,39.47902024,60.52098274,0
7350,7350,98.82798195,1.172021218,1
7351,7351,0.688471552,99.31152463,0
7352,7352,99.78086352,0.219143881,1
7353,7353,99.18299317,0.817007013,1
7354,7354,0.010743907,99.98925924,0
7355,7355,0.019361613,99.98064637,0
7356,7356,0.960234832,99.03976917,0
7357,7357,0.423273304,99.57672358,0
7358,7358,99.90605712,0.093948282,1
7359,7359,99.9397397,0.06026114,1
7360,7360,7.273613662,92.72639155,0
7361,7361,99.76003766,0.239958731,1
7362,7362,2.699821256,97.30017185,0
7363,7363,38.11250031,61.88750267,0
7364,7364,99.99923706,0.000759288,1
7365,7365,94.99408007,5.005919188,1
7366,7366,4.224998131,95.77500224,0
7367,7367,76.91574693,23.08425307,1
7368,7368,99.23612475,0.763877481,1
7369,7369,0.552849658,99.447155,0
7370,7370,90.35451412,9.645482898,1
7371,7371,96.05302811,3.946966678,1
7372,7372,99.81632829,0.183668151,1
7373,7373,87.16105819,12.83894181,1
7374,7374,96.35069966,3.649304807,1
7375,7375,99.98713732,0.012858611,1
7376,7376,68.10737848,31.89261854,1
7377,7377,2.568706125,97.43129015,0
7378,7378,96.98967338,3.01032532,1
7379,7379,99.81233478,0.187667133,1
7380,7380,2.032260969,97.96773791,0
7381,7381,6.32461682,93.67538095,0
7382,7382,60.39886475,39.60113525,1
7383,7383,23.49205613,76.50794387,0
7384,7384,47.033602,52.966398,0
7385,7385,58.81955624,41.18044376,1
7386,7386,0.022154202,99.97784495,0
7387,7387,12.99945563,87.00054288,0
7388,7388,96.30197883,3.698028997,1
7389,7389,32.75898099,67.24101901,0
7390,7390,98.10858965,1.891411655,1
7391,7391,78.32164764,21.67835385,1
7392,7392,99.87988472,0.120112672,1
7393,7393,99.89268184,0.107311201,1
7394,7394,1.172792073,98.82721305,0
7395,7395,83.59933496,16.40066504,1
7396,7396,22.82135636,77.17863917,0
7397,7397,38.68280947,61.31719351,0
7398,7398,95.38314342,4.61685136,1
7399,7399,98.34692478,1.653078943,1
7400,7400,38.40383887,61.59616709,0
7401,7401,0.158864772,99.84112978,0
7402,7402,23.42659831,76.57339573,0
7403,7403,95.86161971,4.138381034,1
7404,7404,93.73279214,6.267201155,1
7405,7405,27.20595896,72.79403806,0
7406,7406,99.6342361,0.365765137,1
7407,7407,99.99697208,0.00302629,1
7408,7408,0.191641704,99.80835915,0
7409,7409,0.50150645,99.49849844,0
7410,7410,76.11422539,23.88577312,1
7411,7411,76.17992163,23.82007539,1
7412,7412,95.23082376,4.769171402,1
7413,7413,99.98867512,0.011326267,1
7414,7414,25.78588724,74.21411276,0
7415,7415,95.30808926,4.691917077,1
7416,7416,42.74299145,57.25700855,0
7417,7417,86.22831106,13.7716949,1
7418,7418,15.72513878,84.27485824,0
7419,7419,3.761094436,96.23889923,0
7420,7420,68.05943847,31.94056451,1
7421,7421,98.9898622,1.010138076,1
7422,7422,98.05883765,1.941166446,1
7423,7423,99.99982119,0.000180415,1
7424,7424,4.21522148,95.78478336,0
7425,7425,67.82739758,32.17259645,1
7426,7426,58.20019245,41.79980457,1
7427,7427,99.83766079,0.162333937,1
7428,7428,0.803338084,99.19666052,0
7429,7429,0.237026066,99.76297617,0
7430,7430,96.77988887,3.220110014,1
7431,7431,95.18682361,4.813176766,1
7432,7432,6.998264045,93.00174117,0
7433,7433,1.203230023,98.796767,0
7434,7434,98.90678525,1.093217637,1
7435,7435,99.99870062,0.001303666,1
7436,7436,99.26111102,0.738892751,1
7437,7437,0.031352104,99.96864796,0
7438,7438,1.419719681,98.58027697,0
7439,7439,99.99747276,0.002531265,1
7440,7440,36.83254719,63.16745877,0
7441,7441,84.186095,15.81390351,1
7442,7442,11.44671813,88.55327964,0
7443,7443,99.35700893,0.642992696,1
7444,7444,0.046570957,99.95343685,0
7445,7445,98.84534478,1.154655125,1
7446,7446,99.9994874,0.000509692,1
7447,7447,21.13586217,78.86413932,0
7448,7448,96.10807896,3.891927749,1
7449,7449,63.11988831,36.88011169,1
7450,7450,99.99761581,0.002381766,1
7451,7451,97.22742438,2.77258046,1
7452,7452,0.807782449,99.19221401,0
7453,7453,99.26863909,0.731365802,1
7454,7454,99.97574687,0.024252609,1
7455,7455,99.07341003,0.926595647,1
7456,7456,0.392266735,99.60773587,0
7457,7457,83.98604989,16.01395458,1
7458,7458,99.80968833,0.190309971,1
7459,7459,2.791450731,97.20855355,0
7460,7460,0.154754787,99.8452425,0
7461,7461,99.70128536,0.298710587,1
7462,7462,92.46171713,7.538282871,1
7463,7463,99.95709062,0.042906075,1
7464,7464,14.46718425,85.53282022,0
7465,7465,99.98482466,0.01517059,1
7466,7466,22.26735502,77.7326405,0
7467,7467,99.98383522,0.016161976,1
7468,7468,99.95883107,0.041166239,1
7469,7469,99.74816442,0.251842802,1
7470,7470,99.92538095,0.074617541,1
7471,7471,8.291073143,91.70892239,0
7472,7472,35.9441638,64.0558362,0
7473,7473,60.0117743,39.9882257,1
7474,7474,84.93110538,15.06889313,1
7475,7475,99.74167347,0.258321012,1
7476,7476,16.75389111,83.24610591,0
7477,7477,7.598682493,92.40131378,0
7478,7478,0.043087447,99.9569118,0
7479,7479,9.727291018,90.27271271,0
7480,7480,64.66321945,35.33678055,1
7481,7481,4.692307487,95.30769587,0
7482,7482,16.72816873,83.27183127,0
7483,7483,77.90362835,22.09637761,1
7484,7484,99.98415709,0.0158348,1
7485,7485,1.016969141,98.98303151,0
7486,7486,55.07339239,44.92660761,1
7487,7487,45.86642683,54.13357615,0
7488,7488,81.41480684,18.58519614,1
7489,7489,99.23656583,0.763428677,1
7490,7490,99.9974966,0.002507009,1
7491,7491,8.086332679,91.9136703,0
7492,7492,99.99382496,0.006177036,1
7493,7493,99.99248981,0.007503939,1
7494,7494,99.99845028,0.001544179,1
7495,7495,51.41019225,48.58981073,1
7496,7496,80.24591804,19.75407898,1
7497,7497,2.52691824,97.47307897,0
7498,7498,2.470935322,97.52907157,0
7499,7499,28.40303183,71.59696817,0
7500,7500,99.58055019,0.419443101,1
7501,7501,34.224841,65.77516198,0
7502,7502,99.99947548,0.000527677,1
7503,7503,95.80497742,4.195021093,1
7504,7504,98.80224466,1.197754219,1
7505,7505,99.96297359,0.037023373,1
7506,7506,22.52357304,77.47642398,0
7507,7507,47.03156054,52.96844244,0
7508,7508,1.454504021,98.5454917,0
7509,7509,99.85514283,0.144850765,1
7510,7510,99.36352968,0.636464683,1
7511,7511,18.64126474,81.35873675,0
7512,7512,13.92086893,86.07913256,0
7513,7513,3.60759832,96.39240503,0
7514,7514,48.62847924,51.37152076,0
7515,7515,8.085258305,91.91474319,0
7516,7516,99.89473224,0.105266878,1
7517,7517,98.40986133,1.590145938,1
7518,7518,89.43567276,10.56432724,1
7519,7519,41.25720561,58.74279737,0
7520,7520,99.99189377,0.008110233,1
7521,7521,91.84954762,8.150450885,1
7522,7522,0.368555821,99.6314466,0
7523,7523,99.99976158,0.000243974,1
7524,7524,99.99761581,0.002381752,1
7525,7525,29.76183295,70.23817301,0
7526,7526,99.83029366,0.169701444,1
7527,7527,19.13724542,80.86276054,0
7528,7528,99.99896288,0.0010427,1
7529,7529,95.96655369,4.03344743,1
7530,7530,93.54057908,6.459416449,1
7531,7531,87.92997003,12.07002699,1
7532,7532,83.49676728,16.50323123,1
7533,7533,0.20736244,99.79263544,0
7534,7534,99.99592304,0.00408237,1
7535,7535,1.792535,98.20746779,0
7536,7536,99.98372793,0.016268101,1
7537,7537,95.63003182,4.369964451,1
7538,7538,99.33809042,0.661913818,1
7539,7539,36.73706949,63.26293349,0
7540,7540,71.47353888,28.5264641,1
7541,7541,97.0816493,2.918354794,1
7542,7542,99.978441,0.021560068,1
7543,7543,86.76484823,13.23515475,1
7544,7544,99.94620681,0.053792557,1
7545,7545,91.10736847,8.892633766,1
